gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,opponentAbbrev,pim,toi,season
2024020964,DAL,H,2025-03-02,0,0,{'default': 'Stars'},{'default': 'Blues'},0,0,0,0,0,0,0,18,0,0,STL,0,13:40,2024
2024020946,DAL,H,2025-02-28,0,0,{'default': 'Stars'},{'default': 'Kings'},0,1,0,0,0,0,0,16,0,0,LAK,0,13:41,2024
2024020913,DAL,R,2025-02-23,0,1,{'default': 'Stars'},{'default': 'Islanders'},1,0,0,0,0,0,1,16,0,0,NYI,2,11:37,2024
2024020897,DAL,R,2025-02-22,0,0,{'default': 'Stars'},{'default': 'Devils'},0,0,0,0,0,0,0,16,0,0,NJD,0,11:14,2024
2024020889,DAL,R,2025-02-08,0,1,{'default': 'Stars'},{'default': 'Sharks'},1,0,0,0,0,0,0,19,0,0,SJS,0,14:08,2024
2024020875,DAL,R,2025-02-07,0,0,{'default': 'Stars'},{'default': 'Kings'},0,0,0,0,0,0,0,18,0,0,LAK,2,11:10,2024
2024020856,DAL,R,2025-02-04,0,0,{'default': 'Stars'},{'default': 'Ducks'},0,-2,0,0,0,0,1,17,0,0,ANA,0,13:11,2024
2024020840,DAL,H,2025-02-02,0,0,{'default': 'Stars'},{'default': 'Blue Jackets'},0,1,0,0,0,0,1,19,0,0,CBJ,0,15:59,2024
2024020823,DAL,H,2025-01-31,1,0,{'default': 'Stars'},{'default': 'Canucks'},1,0,0,0,0,0,1,18,0,0,VAN,0,11:10,2024
2024020805,DAL,R,2025-01-28,0,0,{'default': 'Stars'},{'default': 'Golden Knights'},0,0,0,0,0,0,1,17,0,0,VGK,0,10:54,2024
2024020783,DAL,R,2025-01-25,0,0,{'default': 'Stars'},{'default': 'Blues'},0,0,0,0,0,0,0,16,0,0,STL,0,9:25,2024
2024020774,DAL,H,2025-01-24,0,0,{'default': 'Stars'},{'default': 'Golden Knights'},0,0,0,0,0,0,1,15,0,0,VGK,0,9:33,2024
2024020753,DAL,H,2025-01-21,0,0,{'default': 'Stars'},{'default': 'Hurricanes'},0,0,0,0,0,0,0,13,0,0,CAR,0,10:14,2024
2024020739,DAL,H,2025-01-19,0,0,{'default': 'Stars'},{'default': 'Red Wings'},0,0,0,0,0,0,0,25,0,0,DET,0,18:21,2024
2024020724,DAL,R,2025-01-18,0,0,{'default': 'Stars'},{'default': 'Avalanche'},0,0,0,0,0,0,1,18,0,0,COL,0,13:36,2024
2024020715,DAL,H,2025-01-16,0,0,{'default': 'Stars'},{'default': 'Canadiens'},0,0,0,0,0,0,0,14,0,0,MTL,0,10:31,2024
2024020693,DAL,R,2025-01-14,0,0,{'default': 'Stars'},{'default': 'Maple Leafs'},0,0,0,0,0,0,0,19,0,0,TOR,0,15:51,2024
