gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedPoints,shorthandedGoals,opponentAbbrev,pim,toi,season
2022020717,CBJ,H,2023-01-19,0,1,{'default': 'Blue Jackets'},{'default': 'Ducks'},1,-1,0,0,0,0,0,18,0,0,ANA,0,18:13,2022
2022020338,CBJ,R,2023-01-17,0,0,{'default': 'Blue Jackets'},{'default': 'Predators'},0,0,0,0,0,0,10,20,0,0,NSH,0,19:57,2022
2022020701,CBJ,H,2023-01-16,0,0,{'default': 'Blue Jackets'},{'default': 'Rangers'},0,0,0,0,0,0,4,20,0,0,NYR,0,19:29,2022
2022020678,CBJ,R,2023-01-14,3,0,{'default': 'Blue Jackets'},{'default': 'Red Wings'},3,2,0,0,1,0,5,19,0,0,DET,0,18:06,2022
2022020662,CBJ,H,2023-01-12,0,1,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},1,0,0,0,0,0,1,24,0,0,CAR,2,20:07,2022
2022020648,CBJ,R,2023-01-10,0,2,{'default': 'Blue Jackets'},{'default': 'Lightning'},2,0,0,0,0,0,2,17,0,0,TBL,0,16:18,2022
2022020639,CBJ,R,2023-01-08,0,0,{'default': 'Blue Jackets'},{'default': 'Capitals'},0,0,0,0,0,0,9,18,0,0,WSH,0,19:52,2022
2022020629,CBJ,H,2023-01-07,0,0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},0,0,0,0,0,0,2,20,0,0,CAR,2,15:07,2022
2022020617,CBJ,H,2023-01-05,0,0,{'default': 'Blue Jackets'},{'default': 'Capitals'},0,-1,0,0,0,0,0,20,0,0,WSH,0,19:00,2022
2022020601,CBJ,R,2023-01-03,0,0,{'default': 'Blue Jackets'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0,-1,0,0,0,0,2,18,0,0,OTT,0,16:12,2022
2022020540,CBJ,R,2022-12-23,0,0,{'default': 'Blue Jackets'},{'default': 'Blackhawks'},0,-2,0,0,0,0,1,22,0,0,CHI,0,20:17,2022
2022020510,CBJ,R,2022-12-20,0,1,{'default': 'Blue Jackets'},{'default': 'Flyers'},1,-1,0,0,0,0,4,23,0,0,PHI,0,19:08,2022
2022020502,CBJ,H,2022-12-19,0,0,{'default': 'Blue Jackets'},{'default': 'Stars'},0,-1,0,0,0,0,1,22,0,0,DAL,0,23:08,2022
2022020484,CBJ,R,2022-12-17,1,1,{'default': 'Blue Jackets'},{'default': 'Bruins'},2,0,1,2,0,0,5,19,0,0,BOS,0,20:37,2022
2022020470,CBJ,R,2022-12-15,0,0,{'default': 'Blue Jackets'},{'default': 'Lightning'},0,-1,0,0,0,0,2,18,0,0,TBL,0,15:12,2022
2022020455,CBJ,R,2022-12-13,0,0,{'default': 'Blue Jackets'},{'default': 'Panthers'},0,-1,0,0,0,0,4,20,0,0,FLA,0,20:13,2022
2022020443,CBJ,H,2022-12-11,1,2,{'default': 'Blue Jackets'},{'default': 'Kings'},3,1,0,1,0,0,3,24,0,0,LAK,0,19:29,2022
2022020424,CBJ,H,2022-12-09,1,0,{'default': 'Blue Jackets'},{'default': 'Flames'},1,1,0,0,0,0,6,19,0,0,CGY,2,20:37,2022
2022020412,CBJ,H,2022-12-07,2,0,{'default': 'Blue Jackets'},{'default': 'Sabres'},2,0,0,0,0,0,2,17,0,0,BUF,0,15:05,2022
2022020404,CBJ,R,2022-12-06,0,1,{'default': 'Blue Jackets'},{'default': 'Penguins'},1,-1,0,0,0,0,8,21,0,0,PIT,0,23:21,2022
2022020394,CBJ,H,2022-12-04,0,0,{'default': 'Blue Jackets'},{'default': 'Red Wings'},0,0,0,0,0,0,5,19,0,0,DET,0,21:02,2022
2022020378,CBJ,R,2022-12-02,2,0,{'default': 'Blue Jackets'},{'default': 'Jets'},2,2,0,0,0,0,2,23,0,0,WPG,2,19:55,2022
2022020231,CBJ,R,2022-11-12,0,0,{'default': 'Blue Jackets'},{'default': 'Islanders'},0,-2,0,0,0,0,2,25,0,0,NYI,0,22:29,2022
2022020214,CBJ,H,2022-11-10,0,1,{'default': 'Blue Jackets'},{'default': 'Flyers'},1,3,0,0,0,0,3,25,0,0,PHI,0,20:35,2022
2022020185,CBJ,H,2022-11-05,0,0,{'default': 'Blue Jackets'},{'default': 'Avalanche'},0,-3,0,0,0,0,5,23,0,0,COL,0,21:55,2022
2022020175,CBJ,R,2022-11-04,1,1,{'default': 'Blue Jackets'},{'default': 'Avalanche'},2,-1,0,1,0,0,7,24,0,0,COL,2,23:36,2022
2022020139,CBJ,R,2022-10-30,0,0,{'default': 'Blue Jackets'},{'default': 'Devils'},0,0,0,0,0,0,1,18,0,0,NJD,0,18:42,2022
2022020122,CBJ,H,2022-10-28,0,0,{'default': 'Blue Jackets'},{'default': 'Bruins'},0,-2,0,0,0,0,4,20,0,0,BOS,0,19:19,2022
2022020098,CBJ,H,2022-10-25,0,0,{'default': 'Blue Jackets'},{'default': 'Coyotes'},0,0,0,0,0,0,5,21,0,0,ARI,2,24:31,2022
2022020006,CBJ,R,2022-10-12,1,0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},1,1,0,0,0,0,2,12,0,0,CAR,0,7:49,2022
